year,Spanish,American,Danish,Italian,French,Estonian,Mexican,Swedish,,Israeli,British,Finnish,Polish,Palestinian,Japanese,Guatemalan,Colombian,Romanian,Russian,German,Argentine,Kuwaiti,Various,Belgian,Dutch,Norwegian,Nationality unknown,Chilean,Swiss,Costa Rican,Czech,Brazilian,Austrian,Canadian,Australian,Ukrainian,Hungarian,Haitian,Congolese,Bolivian,Cuban,Yugoslav,Portuguese,Indian,Icelandic,Irish,Guyanese,Uruguayan,Slovak,Croatian,Greek,Peruvian,Chinese,Venezuelan,Turkish,Panamanian,Algerian,Ecuadorian,South African,Iranian,Korean,Canadian Inuit,Paraguayan,Luxembourgish,Nicaraguan,Zimbabwean,Moroccan,Slovenian,Tanzanian,Bulgarian,Tunisian,Sudanese,Taiwanese,Ethiopian,Scottish,Latvian,Nationality Unknown,Senegalese,Thai,New Zealander,Lithuanian,Pakistani,Bahamian,Bosnian,Malian,Czechoslovakian,Georgian,Egyptian,Kenyan,Emirati,Nigerian,Cypriot,Albanian,Azerbaijani,Ivorian,Malaysian,Serbian,Singaporean,Tajik,Namibian,Armenian,Cambodian,Ghanaian,Afghan,Native American,Lebanese,Kyrgyzstani,Vietnamese,Ugandan,Cameroonian,Welsh,Mauritanian,Iraqi,Saudi Arabian,Kazakhstani,Rwandan,Indonesian,Burkinabe,Macedonian,Filipino,Mozambican,Angolan,Puerto Rican,Catalan,Sahrawi,Syrian,Bangladeshi,Kazakh,Coptic,Persian,Beninese,Sierra Leonean
1921,0,49,1,8,8,0,0,2,2,0,4,0,0,0,5,0,1,0,0,5,3,0,0,2,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,0,54,2,7,8,0,3,0,4,0,6,1,3,0,5,0,2,0,1,3,2,0,0,3,2,0,0,1,1,0,1,6,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,2,53,3,8,10,0,3,2,2,0,1,0,1,0,3,0,0,0,0,3,5,0,0,0,2,0,1,2,2,0,3,3,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,2,64,1,5,5,0,1,0,1,1,4,0,1,0,7,2,1,1,2,9,3,0,0,1,4,0,0,0,4,0,2,3,3,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,1,58,1,10,9,0,1,2,3,0,3,2,2,0,3,0,1,0,5,7,2,0,0,2,6,0,0,1,2,0,1,4,5,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,2,56,2,15,9,0,1,3,4,1,7,2,4,0,9,0,0,1,0,2,1,0,0,1,0,0,0,0,3,0,3,3,2,3,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,6,53,0,8,4,0,0,2,1,0,2,2,0,0,2,1,0,0,0,3,0,0,0,1,1,0,0,1,2,0,0,4,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,1,55,0,4,11,0,0,3,5,1,6,0,3,0,7,0,1,0,0,12,3,0,0,1,3,0,0,1,4,0,1,5,4,4,2,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,3,51,1,8,6,0,1,1,5,0,4,1,5,0,6,0,0,1,0,6,5,0,0,1,3,0,0,1,3,0,1,1,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,2,58,0,10,12,0,0,1,2,1,8,2,6,0,6,0,0,1,1,8,2,0,0,1,1,0,0,2,8,0,1,2,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,1,54,0,12,3,0,1,3,4,0,7,1,2,0,12,0,0,0,1,7,5,0,0,0,1,0,0,3,2,0,0,0,0,4,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,3,61,1,7,6,0,1,1,5,2,10,1,3,0,11,0,4,0,1,13,2,0,0,0,2,0,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,1,59,1,11,3,0,1,1,2,2,6,2,3,0,9,1,3,1,1,4,3,0,0,0,1,0,1,0,3,0,1,2,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,1,60,1,5,6,0,5,1,2,2,7,0,2,0,6,0,0,1,0,8,2,0,0,5,4,0,0,2,3,0,0,1,2,3,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,1,67,0,14,3,0,1,1,2,0,4,1,3,0,8,0,1,0,0,8,0,0,0,0,1,0,1,1,3,0,1,2,1,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,2,62,0,7,5,1,4,2,2,1,14,0,1,0,14,0,1,0,0,12,4,0,0,0,3,0,0,1,0,0,1,0,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,2,70,1,12,6,0,0,0,4,0,13,0,1,0,6,0,1,1,2,14,6,0,0,0,1,0,2,1,7,0,1,1,1,0,0,0,4,1,0,0,1,0,0,1,0,0,0,2,1,1,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,1,82,1,8,7,0,1,3,1,1,10,0,2,0,11,0,1,0,3,14,2,0,0,1,3,2,0,2,4,0,2,4,2,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,2,75,1,14,7,0,2,0,3,2,8,0,2,0,5,0,1,0,1,11,1,1,0,1,2,1,0,1,2,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,1,66,2,12,2,0,1,3,4,0,6,0,1,0,10,0,0,0,0,16,3,0,0,1,3,0,0,3,1,0,3,1,6,3,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,0,91,2,9,4,0,1,1,2,1,11,1,2,0,9,0,0,0,1,11,1,0,0,0,5,0,0,2,5,0,0,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,4,107,1,4,6,0,0,1,3,1,12,0,1,0,9,0,1,0,0,9,3,0,0,2,6,1,0,2,2,0,0,1,4,2,2,0,1,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1943,0,95,4,5,8,0,3,3,0,0,15,0,2,0,6,0,2,0,2,13,3,0,0,1,1,1,0,2,5,0,2,0,4,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,1,84,2,7,7,0,1,2,2,0,9,0,2,0,7,0,1,0,1,13,0,0,0,0,3,0,0,0,5,0,3,3,2,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,0,77,0,8,5,0,0,1,0,0,12,1,3,0,2,0,1,1,3,9,0,0,0,0,3,0,0,0,4,0,1,3,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,3,101,0,4,6,0,0,3,5,2,8,1,2,0,3,0,1,0,2,6,1,0,0,3,2,0,0,1,1,0,1,4,2,5,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,0,92,2,5,3,0,0,1,2,1,9,0,3,0,11,0,0,0,1,8,0,0,0,0,0,0,0,2,5,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,1,87,0,3,6,0,0,0,4,0,7,1,2,0,6,0,2,0,1,5,0,0,0,1,2,0,0,4,2,0,0,3,2,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,3,62,0,4,4,0,0,0,3,2,13,1,2,0,4,0,0,0,2,9,0,0,0,0,2,0,0,1,3,0,1,2,3,5,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,2,62,1,3,1,0,0,0,2,2,6,0,0,0,4,0,0,0,0,7,0,0,0,0,2,0,0,2,4,0,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,2,72,0,4,2,0,0,2,2,1,9,1,1,0,4,0,2,1,2,7,1,0,0,2,2,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1952,3,69,0,4,1,0,0,1,7,0,9,0,2,0,4,0,0,0,0,6,0,0,0,0,4,0,0,3,1,0,1,3,8,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1953,1,65,2,2,3,0,1,0,1,0,7,0,3,0,4,0,0,1,2,6,1,0,0,0,0,1,0,0,2,0,1,2,5,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1954,3,64,0,4,5,0,1,0,2,1,7,0,0,0,2,0,0,0,1,9,2,0,0,2,2,1,1,0,0,0,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,3,52,2,6,5,0,0,1,3,2,11,0,1,0,2,0,1,0,5,9,1,0,0,1,4,1,0,0,1,0,0,3,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,2,64,1,1,3,0,0,2,1,0,9,1,0,0,7,0,1,0,2,6,0,0,0,1,3,1,0,1,1,0,0,2,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,1,59,2,3,4,0,1,1,2,2,9,1,1,0,5,0,0,0,3,5,0,0,0,3,1,0,0,0,4,0,0,3,5,5,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,2,65,1,2,4,0,0,1,4,1,11,0,1,0,1,0,1,0,3,10,1,0,0,2,6,1,0,0,0,0,1,0,3,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1959,2,44,1,0,4,0,2,1,7,0,10,1,1,0,7,0,1,0,4,4,0,0,0,2,5,2,0,1,2,0,0,3,3,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1960,1,60,2,2,4,0,0,0,1,0,8,0,0,1,3,0,0,0,7,7,0,0,0,1,5,0,0,0,0,0,2,2,3,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,2,53,1,4,4,0,2,0,1,0,9,0,0,0,7,0,0,1,2,9,2,0,0,2,2,1,0,1,1,0,0,5,5,2,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,36,1,1,5,0,1,1,0,1,10,0,0,1,8,0,0,0,4,8,1,0,0,0,3,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1963,3,44,1,5,2,0,3,1,3,2,9,0,2,0,2,0,2,0,1,13,3,0,0,3,5,2,0,1,0,0,1,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,4,44,0,3,5,0,1,2,2,0,8,2,0,0,4,0,0,0,4,8,1,0,0,1,0,0,0,1,7,0,0,3,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965,1,45,1,4,3,0,2,1,3,1,15,3,0,0,3,0,1,1,1,13,0,0,0,1,2,1,0,1,1,0,2,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,6,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1966,1,39,3,6,2,0,1,1,4,1,16,0,1,0,4,0,0,0,0,13,0,0,0,0,5,2,0,1,2,0,0,0,1,4,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1967,0,38,1,1,7,0,2,1,0,0,15,1,1,0,6,0,0,0,0,12,0,0,0,0,3,2,0,1,1,0,0,1,8,3,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
